0.0,460.0,775.0,0.22179166666666666
1.0,364.0,782.0,0.04804166666666667
2.0,653.0,845.0,0.4882916666666667
3.0,422.0,926.0,0.03991666666666667
4.0,654.0,946.0,0.4192916666666667
5.0,465.0,855.0,0.11933333333333333
6.0,631.0,928.0,0.39508333333333334
7.0,1765.0,1042.0,0.8185416666666666
8.0,872.0,1030.0,0.5065
9.0,1607.0,1030.0,0.77475
10.0,858.0,961.0,0.516875
11.0,770.0,999.0,0.482375
12.0,867.0,961.0,0.5148333333333334
13.0,527.0,882.0,0.20829166666666668
14.0,465.0,1057.0,0.03395833333333333
15.0,439.0,977.0,0.0385
16.0,303.0,925.0,0.02225
17.0,405.0,932.0,0.029916666666666668
18.0,355.0,940.0,0.019916666666666666
19.0,400.0,907.0,0.03258333333333333
20.0,438.0,1007.0,0.032
21.0,295.0,1009.0,0.019791666666666666
22.0,260.0,939.0,0.020083333333333335
23.0,338.0,929.0,0.021958333333333333
24.0,346.0,936.0,0.021583333333333333
25.0,359.0,903.0,0.022083333333333333
26.0,385.0,927.0,0.0255
27.0,266.0,943.0,0.022125
28.0,238.0,892.0,0.023541666666666666
29.0,336.0,905.0,0.0225
30.0,220.0,847.0,0.0235
31.0,409.0,907.0,0.03395833333333333
32.0,308.0,910.0,0.023625
33.0,453.0,959.0,0.03858333333333333
34.0,273.0,893.0,0.0225
35.0,233.0,836.0,0.024833333333333332
36.0,316.0,836.0,0.022083333333333333
37.0,172.0,872.0,0.035708333333333335
38.0,173.0,924.0,0.03995833333333333
39.0,201.0,955.0,0.034416666666666665
40.0,247.0,895.0,0.023625
41.0,304.0,965.0,0.021666666666666667
42.0,337.0,895.0,0.022416666666666668
43.0,244.0,946.0,0.025
44.0,226.0,903.0,0.027916666666666666
45.0,212.0,969.0,0.0315
46.0,222.0,957.0,0.029708333333333333
47.0,191.0,889.0,0.03691666666666667
48.0,242.0,1125.0,0.034416666666666665
49.0,403.0,979.0,0.02525
50.0,182.0,954.0,0.04629166666666667
51.0,248.0,872.0,0.025416666666666667
52.0,215.0,744.0,0.023333333333333334
53.0,293.0,695.0,0.024333333333333332
54.0,242.0,699.0,0.02325
55.0,190.0,730.0,0.027
56.0,303.0,622.0,0.037083333333333336
57.0,314.0,661.0,0.0325
58.0,285.0,637.0,0.029083333333333333
59.0,287.0,553.0,0.04795833333333333
60.0,318.0,632.0,0.042416666666666665
61.0,213.0,559.0,0.020125
62.0,141.0,700.0,0.045125
63.0,284.0,804.0,0.022625
64.0,285.0,865.0,0.022458333333333334
65.0,362.0,754.0,0.030375
66.0,262.0,823.0,0.023916666666666666
67.0,209.0,848.0,0.035458333333333335
68.0,315.0,863.0,0.022583333333333334
69.0,295.0,935.0,0.023416666666666665
70.0,189.0,831.0,0.040625
71.0,209.0,839.0,0.03225
72.0,265.0,1004.0,0.030833333333333334
73.0,272.0,870.0,0.024166666666666666
74.0,362.0,892.0,0.02275
75.0,145.0,539.0,0.030916666666666665
76.0,152.0,455.0,0.023916666666666666
77.0,206.0,459.0,0.026625
78.0,200.0,592.0,0.022125
79.0,188.0,590.0,0.026083333333333333
80.0,194.0,578.0,0.023125
81.0,197.0,568.0,0.0245
82.0,289.0,607.0,0.02875
83.0,113.0,562.0,0.05516666666666667
84.0,168.0,605.0,0.02925
85.0,170.0,563.0,0.028458333333333332
86.0,167.0,613.0,0.031166666666666665
87.0,215.0,630.0,0.023958333333333335
88.0,182.0,638.0,0.03183333333333333
89.0,163.0,702.0,0.04683333333333333
90.0,190.0,681.0,0.029125
91.0,162.0,550.0,0.030916666666666665
92.0,235.0,595.0,0.020666666666666667
93.0,312.0,666.0,0.028041666666666666
94.0,197.0,584.0,0.024291666666666666
95.0,158.0,539.0,0.03183333333333333
96.0,246.0,561.0,0.024166666666666666
97.0,347.0,539.0,0.16454166666666667
98.0,362.0,534.0,0.233375
99.0,304.0,548.0,0.05329166666666667
100.0,461.0,517.0,0.4801666666666667
101.0,593.0,507.0,0.5093333333333333
102.0,1325.0,437.0,0.99975
103.0,661.0,429.0,0.5657916666666667
104.0,681.0,488.0,0.536375
105.0,617.0,441.0,0.5316666666666666
106.0,851.0,420.0,0.770875
107.0,548.0,415.0,0.5259166666666667
108.0,965.0,438.0,0.8569166666666667
109.0,832.0,436.0,0.6827916666666667
110.0,608.0,457.0,0.522125
111.0,510.0,452.0,0.5047083333333333
112.0,696.0,469.0,0.5450833333333334
113.0,536.0,479.0,0.5030833333333333
114.0,764.0,498.0,0.5522083333333333
115.0,834.0,503.0,0.57975
116.0,638.0,470.0,0.520625
117.0,574.0,489.0,0.503375
118.0,656.0,441.0,0.5362083333333333
119.0,509.0,412.0,0.5101666666666667
120.0,701.0,428.0,0.5666666666666667
121.0,539.0,364.0,0.5380833333333334
122.0,633.0,393.0,0.5602083333333333
123.0,434.0,322.0,0.519375
124.0,399.0,263.0,0.5387916666666667
125.0,330.0,247.0,0.515875
126.0,161.0,246.0,0.14795833333333333
127.0,125.0,270.0,0.027958333333333335
128.0,207.0,263.0,0.3729166666666667
129.0,176.0,306.0,0.05466666666666667
130.0,199.0,240.0,0.4131666666666667
131.0,356.0,283.0,0.507875
132.0,418.0,264.0,0.5466666666666666
133.0,240.0,208.0,0.5018333333333334
134.0,209.0,270.0,0.34158333333333335
135.0,224.0,291.0,0.335625
136.0,240.0,267.0,0.4608333333333333
137.0,154.0,264.0,0.0595
138.0,276.0,257.0,0.4965
139.0,155.0,259.0,0.073125
140.0,280.0,338.0,0.407625
141.0,240.0,581.0,0.033416666666666664
142.0,164.0,363.0,0.031041666666666665
143.0,301.0,270.0,0.49754166666666666
