0.0,460.0,775.0,0.1137
1.0,364.0,782.0,0.0306
2.0,653.0,845.0,0.9616
3.0,422.0,926.0,0.0605
4.0,654.0,946.0,0.9637
5.0,465.0,855.0,0.1377
6.0,631.0,928.0,0.9313
7.0,1765.0,1042.0,0.9995
8.0,872.0,1030.0,0.9995
9.0,1607.0,1030.0,0.9999
10.0,858.0,961.0,1.0
11.0,770.0,999.0,0.9997
12.0,867.0,961.0,0.9984
13.0,527.0,882.0,0.4849
14.0,465.0,1057.0,0.1509
15.0,439.0,977.0,0.0857
16.0,303.0,925.0,0.0207
17.0,405.0,932.0,0.0517
18.0,355.0,940.0,0.0255
19.0,400.0,907.0,0.0434
20.0,438.0,1007.0,0.0895
21.0,295.0,1009.0,0.0212
22.0,260.0,939.0,0.0275
23.0,338.0,929.0,0.0269
24.0,346.0,936.0,0.0221
25.0,359.0,903.0,0.0297
26.0,385.0,927.0,0.0392
27.0,266.0,943.0,0.0232
28.0,238.0,892.0,0.0309
29.0,336.0,905.0,0.0228
30.0,220.0,847.0,0.0288
31.0,409.0,907.0,0.0649
32.0,308.0,910.0,0.0247
33.0,453.0,959.0,0.159
34.0,273.0,893.0,0.019
35.0,233.0,836.0,0.0209
36.0,316.0,836.0,0.0249
37.0,172.0,872.0,0.0443
38.0,173.0,924.0,0.045
39.0,201.0,955.0,0.0336
40.0,247.0,895.0,0.0196
41.0,304.0,965.0,0.0206
42.0,337.0,895.0,0.0305
43.0,244.0,946.0,0.0209
44.0,226.0,903.0,0.0241
45.0,212.0,969.0,0.0257
46.0,222.0,957.0,0.0259
47.0,191.0,889.0,0.0269
48.0,242.0,1125.0,0.0243
49.0,403.0,979.0,0.0705
50.0,182.0,954.0,0.0311
51.0,248.0,872.0,0.0191
52.0,215.0,744.0,0.0261
53.0,293.0,695.0,0.0204
54.0,242.0,699.0,0.0211
55.0,190.0,730.0,0.0253
56.0,303.0,622.0,0.0223
57.0,314.0,661.0,0.0222
58.0,285.0,637.0,0.0174
59.0,287.0,553.0,0.0167
60.0,318.0,632.0,0.0252
61.0,213.0,559.0,0.0218
62.0,141.0,700.0,0.0449
63.0,284.0,804.0,0.0195
64.0,285.0,865.0,0.0209
65.0,362.0,754.0,0.0401
66.0,262.0,823.0,0.0164
67.0,209.0,848.0,0.0174
68.0,315.0,863.0,0.025
69.0,295.0,935.0,0.0197
70.0,189.0,831.0,0.0272
71.0,209.0,839.0,0.0211
72.0,265.0,1004.0,0.0164
73.0,272.0,870.0,0.0186
74.0,362.0,892.0,0.0486
75.0,145.0,539.0,0.0373
76.0,152.0,455.0,0.039
77.0,206.0,459.0,0.0221
78.0,200.0,592.0,0.0205
79.0,188.0,590.0,0.0219
80.0,194.0,578.0,0.0194
81.0,197.0,568.0,0.0186
82.0,289.0,607.0,0.0221
83.0,113.0,562.0,0.0546
84.0,168.0,605.0,0.0228
85.0,170.0,563.0,0.0227
86.0,167.0,613.0,0.0277
87.0,215.0,630.0,0.0176
88.0,182.0,638.0,0.0241
89.0,163.0,702.0,0.0276
90.0,190.0,681.0,0.0216
91.0,162.0,550.0,0.0228
92.0,235.0,595.0,0.0192
93.0,312.0,666.0,0.0264
94.0,197.0,584.0,0.0179
95.0,158.0,539.0,0.027
96.0,246.0,561.0,0.0205
97.0,347.0,539.0,0.0507
98.0,362.0,534.0,0.0678
99.0,304.0,548.0,0.0268
100.0,461.0,517.0,0.4733
101.0,593.0,507.0,0.946
102.0,1325.0,437.0,0.9989
103.0,661.0,429.0,0.9826
104.0,681.0,488.0,0.9909
105.0,617.0,441.0,0.9637
106.0,851.0,420.0,0.9981
107.0,548.0,415.0,0.9019
108.0,965.0,438.0,1.0
109.0,832.0,436.0,0.9975
110.0,608.0,457.0,0.963
111.0,510.0,452.0,0.8069
112.0,696.0,469.0,0.9895
113.0,536.0,479.0,0.8948
114.0,764.0,498.0,0.9936
115.0,834.0,503.0,0.9971
116.0,638.0,470.0,0.9802
117.0,574.0,489.0,0.9443
118.0,656.0,441.0,0.9874
119.0,509.0,412.0,0.8109
120.0,701.0,428.0,0.991
121.0,539.0,364.0,0.9037
122.0,633.0,393.0,0.9813
123.0,434.0,322.0,0.4137
124.0,399.0,263.0,0.2315
125.0,330.0,247.0,0.0544
126.0,161.0,246.0,0.0203
127.0,125.0,270.0,0.0269
128.0,207.0,263.0,0.0182
129.0,176.0,306.0,0.0182
130.0,199.0,240.0,0.0149
131.0,356.0,283.0,0.1065
132.0,418.0,264.0,0.3656
133.0,240.0,208.0,0.0202
134.0,209.0,270.0,0.0174
135.0,224.0,291.0,0.0202
136.0,240.0,267.0,0.0204
137.0,154.0,264.0,0.0172
138.0,276.0,257.0,0.0274
139.0,155.0,259.0,0.0195
140.0,280.0,338.0,0.0286
141.0,240.0,581.0,0.021
142.0,164.0,363.0,0.0187
143.0,301.0,270.0,0.0389
