0.0,27.0,775.0,0.0022
1.0,24.0,782.0,0.0027
2.0,52.0,845.0,0.0024
3.0,53.0,926.0,0.0022
4.0,63.0,946.0,0.002
5.0,50.0,855.0,0.0018
6.0,67.0,928.0,0.002
7.0,105.0,1042.0,0.0032
8.0,37.0,1030.0,0.0023
9.0,38.0,1030.0,0.0022
10.0,32.0,961.0,0.0024
11.0,74.0,999.0,0.0024
12.0,82.0,961.0,0.0015
13.0,37.0,882.0,0.0023
14.0,71.0,1057.0,0.0018
15.0,59.0,977.0,0.0022
16.0,73.0,925.0,0.0029
17.0,51.0,932.0,0.0028
18.0,41.0,940.0,0.0023
19.0,41.0,907.0,0.0028
20.0,32.0,1007.0,0.0038
21.0,39.0,1009.0,0.0025
22.0,52.0,939.0,0.0026
23.0,65.0,929.0,0.0016
24.0,141.0,936.0,0.0198
25.0,69.0,903.0,0.0025
26.0,62.0,927.0,0.0022
27.0,60.0,943.0,0.0025
28.0,51.0,892.0,0.0023
29.0,29.0,905.0,0.0035
30.0,89.0,847.0,0.0028
31.0,72.0,907.0,0.0027
32.0,111.0,910.0,0.0057
33.0,114.0,959.0,0.0048
34.0,93.0,893.0,0.0032
35.0,52.0,836.0,0.0022
36.0,109.0,836.0,0.0058
37.0,34.0,872.0,0.003
38.0,73.0,924.0,0.0033
39.0,99.0,955.0,0.003
40.0,272.0,895.0,0.9999
41.0,194.0,965.0,0.2855
42.0,118.0,895.0,0.0055
43.0,73.0,946.0,0.0031
44.0,39.0,903.0,0.0034
45.0,87.0,969.0,0.0019
46.0,68.0,957.0,0.0026
47.0,56.0,889.0,0.0017
48.0,66.0,1125.0,0.0017
49.0,100.0,979.0,0.0035
50.0,123.0,954.0,0.0045
51.0,66.0,872.0,0.0019
52.0,39.0,744.0,0.0025
53.0,50.0,695.0,0.0028
54.0,61.0,699.0,0.0019
55.0,24.0,730.0,0.0033
56.0,51.0,622.0,0.0027
57.0,31.0,661.0,0.0026
58.0,31.0,637.0,0.0024
59.0,23.0,553.0,0.0031
60.0,51.0,632.0,0.0021
61.0,41.0,559.0,0.0019
62.0,50.0,700.0,0.002
63.0,52.0,804.0,0.0018
64.0,38.0,865.0,0.0037
65.0,33.0,754.0,0.0038
66.0,31.0,823.0,0.0033
67.0,54.0,848.0,0.002
68.0,75.0,863.0,0.0024
69.0,32.0,935.0,0.0035
70.0,23.0,831.0,0.0034
71.0,34.0,839.0,0.0024
72.0,33.0,1004.0,0.0042
73.0,37.0,870.0,0.0026
74.0,31.0,892.0,0.004
75.0,32.0,539.0,0.002
76.0,26.0,455.0,0.0025
77.0,60.0,459.0,0.0058
78.0,118.0,592.0,0.19
79.0,84.0,590.0,0.0066
80.0,33.0,578.0,0.0019
81.0,44.0,568.0,0.0019
82.0,57.0,607.0,0.0027
83.0,37.0,562.0,0.002
84.0,72.0,605.0,0.0037
85.0,63.0,563.0,0.0025
86.0,57.0,613.0,0.0024
87.0,68.0,630.0,0.002
88.0,124.0,638.0,0.1057
89.0,40.0,702.0,0.0017
90.0,146.0,681.0,0.2864
91.0,47.0,550.0,0.0024
92.0,52.0,595.0,0.0021
93.0,55.0,666.0,0.0016
94.0,71.0,584.0,0.004
95.0,34.0,539.0,0.002
96.0,35.0,561.0,0.0018
97.0,48.0,539.0,0.0024
98.0,37.0,534.0,0.0025
99.0,60.0,548.0,0.0039
100.0,53.0,517.0,0.0018
101.0,45.0,507.0,0.0021
102.0,36.0,437.0,0.0015
103.0,25.0,429.0,0.0032
104.0,41.0,488.0,0.0021
105.0,24.0,441.0,0.0024
106.0,44.0,420.0,0.0025
107.0,28.0,415.0,0.0027
108.0,11.0,438.0,0.0064
109.0,27.0,436.0,0.0027
110.0,3.0,457.0,0.0156
111.0,26.0,452.0,0.0033
112.0,19.0,469.0,0.0036
113.0,16.0,479.0,0.0068
114.0,22.0,498.0,0.0049
115.0,39.0,503.0,0.0022
116.0,25.0,470.0,0.0041
117.0,29.0,489.0,0.0029
118.0,19.0,441.0,0.0042
119.0,18.0,412.0,0.0051
120.0,39.0,428.0,0.0017
121.0,17.0,364.0,0.0041
122.0,29.0,393.0,0.0026
123.0,37.0,322.0,0.0029
124.0,9.0,263.0,0.005
125.0,47.0,247.0,0.0528
126.0,24.0,246.0,0.0019
127.0,30.0,270.0,0.0033
128.0,3.0,263.0,0.0155
129.0,16.0,306.0,0.0037
130.0,18.0,240.0,0.0016
131.0,27.0,283.0,0.0024
132.0,30.0,264.0,0.0028
133.0,21.0,208.0,0.0031
134.0,4.0,270.0,0.0167
135.0,59.0,291.0,0.1004
136.0,32.0,267.0,0.003
137.0,24.0,264.0,0.0025
138.0,3.0,257.0,0.017
139.0,21.0,259.0,0.0019
140.0,41.0,338.0,0.003
141.0,41.0,581.0,0.002
142.0,18.0,363.0,0.0045
143.0,45.0,270.0,0.0117
